Customer_ID,Sum_Shopping_Basket,Day
3506,49.502323,2020-04-30
3506,62.144332999999996,2020-06-16
3506,71.44319,2020-04-12
3506,27.667068,2020-06-11
3506,70.70753,2020-11-07
3507,50.3867,2020-06-15
3507,52.506080000000004,2020-03-28
3507,73.48302,2020-01-29
3507,31.581396,2020-09-08
3507,54.35043,2020-12-22
3507,56.103764,2020-02-16
3507,90.26262,2020-06-20
3508,61.850235,2020-04-20
3508,55.437687,2020-01-18
3508,59.418119999999995,2020-11-11
3508,76.77911999999999,2020-05-03
3508,48.62557,2020-11-27
3508,63.375793,2020-11-29
3508,98.202156,2020-05-25
3508,51.6565,2020-03-26
3510,83.86366,2020-07-08
3510,36.450379999999996,2020-02-28
3510,29.182787,2020-09-22
3510,50.625,2020-11-06
3510,98.1529,2020-04-30
3510,69.62199,2020-09-07
3510,88.09246,2020-08-29
3510,29.813409999999998,2020-08-30
3510,36.167336,2020-01-01
3510,81.270676,2020-07-12
3510,42.567,2020-10-15
3511,76.005394,2020-02-12
3511,39.32264,2020-10-23
3511,60.754353,2020-08-13
3511,83.84088,2020-11-30
3511,53.25427,2020-11-22
3511,55.894909999999996,2020-06-04
3511,32.660538,2020-03-07
3511,60.066590000000005,2020-01-30
3511,61.461952000000004,2020-04-06
3512,53.120316,2020-01-01
3512,49.5896,2020-12-05
3512,96.576195,2020-03-27
3512,53.368202000000004,2020-07-17
3512,64.99757,2020-01-24
3512,49.075634,2020-01-09
3512,54.600669999999994,2020-07-25
3512,72.78870400000001,2020-06-02
3512,49.286148,2020-01-01
3512,26.35312,2020-05-17
3512,92.88750999999999,2020-08-04
3512,27.71906,2020-12-03
3513,49.723583000000005,2020-03-27
3513,41.217316,2020-04-29
3513,97.29431,2020-05-08
3513,55.322680000000005,2020-10-25
3513,77.90369,2020-05-22
3513,25.768074,2020-09-21
3515,36.125084,2020-04-21
3515,54.887127,2020-07-31
3515,84.843254,2020-08-30
3515,26.103289999999998,2020-09-16
3515,79.78437,2020-09-21
3515,45.70285,2020-08-10
3515,40.981564,2020-08-22
3515,34.37777,2020-04-25
3515,81.18225,2020-06-24
3516,81.47421999999999,2020-04-09
3516,54.30739200000001,2020-03-21
3516,73.578255,2020-12-24
3516,94.77062,2020-10-09
3516,45.402733000000005,2020-07-07
3516,65.61721999999999,2020-04-17
3516,25.375201999999998,2020-05-01
3517,87.54653,2020-03-26
3517,84.27841,2020-09-11
3517,91.82866,2020-01-16
3517,74.01307,2020-12-18
3517,42.50056,2020-08-06
3517,47.835705,2020-11-09
3518,74.78746,2020-06-18
3518,37.83763,2020-09-25
3518,25.36355,2020-10-06
3518,27.399694,2020-01-24
3518,54.59191,2020-12-10
3519,94.156685,2020-07-04
3519,44.79995,2020-04-23
3519,55.031002,2020-01-11
3519,67.67241999999999,2020-07-23
3519,62.978832,2020-02-17
3519,88.03584000000001,2020-09-02
3519,92.42118,2020-11-21
3519,95.99407,2020-10-25
3520,97.79516600000001,2020-10-17
3520,99.81115,2020-01-17
3520,35.93452,2020-05-23
3520,62.382465,2020-03-29
3520,50.490784000000005,2020-07-06
3520,39.739258,2020-10-10
3520,85.823006,2020-01-04
3520,59.00942,2020-02-26
3520,70.51211500000001,2020-07-18
3521,90.907104,2020-08-05
3521,50.697052,2020-01-12
3521,29.379105,2020-02-14
3521,74.50882,2020-09-09
3521,63.75176,2020-11-28
3521,81.06291999999999,2020-03-14
3521,28.303617,2020-04-09
3521,76.48631999999999,2020-10-06
3521,25.448963,2020-06-22
3522,37.812329999999996,2020-12-21
3522,67.37881,2020-09-16
3522,43.342552000000005,2020-08-27
3522,91.00267,2020-01-12
3522,50.94642,2020-07-24
3522,74.86508,2020-05-21
3523,959.4392,2020-02-19
3526,78.92348,2020-04-27
3526,37.188140000000004,2020-04-27
3526,58.13214,2020-10-20
3526,92.64307,2020-05-06
3526,38.998795,2020-08-22
3526,53.51282,2020-01-24
3526,54.104523,2020-07-20
3526,64.14759000000001,2020-11-01
3526,50.432735,2020-06-07
3526,29.618247999999998,2020-07-15
3526,48.154675,2020-09-25
3527,40.765617,2020-12-15
3527,57.53451999999999,2020-05-29
3527,41.251129999999996,2020-09-29
3527,80.694214,2020-08-05
3527,67.02948,2020-06-16
3527,61.418285,2020-02-08
3528,82.48040999999999,2020-04-07
3528,92.7187,2020-05-08
3528,59.122063,2020-09-02
3528,51.963657,2020-05-01
3529,1084.3313,2020-10-02
3530,26.918612,2020-06-24
3530,29.588822999999998,2020-07-02
3530,51.420296,2020-01-17
3530,48.342346,2020-05-16
3530,84.38571,2020-04-20
3530,37.520596000000005,2020-12-25
3530,78.86135,2020-08-12
3530,81.89539,2020-10-16
3531,85.73955500000001,2020-01-07
3531,31.154913,2020-08-16
3531,28.701427000000002,2020-06-22
3531,75.54720999999999,2020-05-07
3531,90.155594,2020-08-09
3531,38.08764,2020-12-19
3531,34.550167,2020-06-30
3532,33.583107,2020-03-15
3533,2706.4182,2020-10-14
3533,896.5966,2020-06-15
3535,82.89814,2020-01-15
3535,51.699116,2020-09-17
3535,88.67867,2020-09-21
3535,83.814476,2020-11-20
3535,28.134487,2020-11-11
3535,71.08476,2020-09-14
3535,36.786034,2020-07-10
3536,28.637545000000003,2020-12-19
3536,56.045733999999996,2020-05-22
3536,83.21819,2020-04-14
3536,78.06129,2020-12-08
3536,63.2115,2020-05-17
3536,86.35462,2020-05-14
3536,65.85129,2020-05-25
3536,67.70405600000001,2020-09-12
3536,66.4205,2020-02-06
3536,45.644302,2020-01-08
3537,83.18772,2020-03-03
3537,44.990066999999996,2020-04-13
3537,35.84537,2020-03-22
3537,53.886517000000005,2020-10-29
3537,62.087031999999994,2020-10-15
3537,76.42712,2020-07-29
3537,46.963116,2020-03-20
3537,84.5763,2020-06-15
3537,34.501274,2020-02-23
3537,64.16842,2020-11-01
3537,89.55622,2020-11-08
3538,59.990814,2020-02-27
3538,45.268887,2020-10-05
3538,51.77678,2020-06-10
3538,97.15139,2020-10-08
3538,63.110040000000005,2020-07-26
3538,98.15586,2020-05-05
3538,35.629982,2020-07-05
3540,35.07871,2020-10-07
3540,95.4085,2020-09-08
3540,43.75503,2020-06-01
3540,75.80141400000001,2020-10-24
3540,44.795013,2020-07-28
3540,76.364136,2020-04-04
3540,29.688672999999998,2020-01-11
3540,40.13665,2020-07-15
3540,33.152325,2020-02-06
3540,41.028420000000004,2020-10-03
3540,58.858063,2020-08-08
3542,38.35102,2020-04-15
3542,44.652863,2020-11-22
3542,28.587801000000002,2020-09-16
3542,88.34825,2020-09-12
3543,96.25792,2020-10-23
3543,44.71553,2020-10-19
3543,74.883354,2020-07-25
3543,99.11983000000001,2020-09-13
3543,60.341515,2020-07-01
3543,37.441047999999995,2020-01-21
3543,76.29686,2020-09-29
3543,43.125071999999996,2020-03-10
3544,28.784483,2020-06-28
3544,48.32975,2020-12-15
3544,91.82081,2020-01-07
3544,36.433803999999995,2020-02-21
3544,84.811165,2020-03-31
3544,75.24865,2020-11-03
3544,86.04661,2020-05-20
3545,43.563217,2020-03-01
3545,36.30493,2020-09-19
3545,65.35271,2020-04-07
3546,92.32975,2020-08-31
3546,60.420364,2020-12-03
3546,90.41642,2020-08-23
3546,65.01398,2020-07-06
3546,57.35086999999999,2020-11-07
3546,48.966353999999995,2020-09-28
3546,50.017196999999996,2020-06-15
3546,39.696026,2020-11-17
3546,38.631218,2020-02-06
3546,59.032771999999994,2020-11-20
3547,31.500624,2020-03-22
3547,38.10297,2020-09-24
3547,49.591957,2020-05-17
3548,1477.2533,2020-09-06
3549,90.63518,2020-10-16
3549,89.65364,2020-08-18
3551,32.532627000000005,2020-02-10
3551,62.76984399999999,2020-08-06
3551,92.17893000000001,2020-04-22
3551,74.18486,2020-08-31
3551,44.130653,2020-09-23
3552,42.952766,2020-07-16
3552,93.30513,2020-05-03
3552,89.91331,2020-02-06
3552,44.030613,2020-11-23
3552,66.63696999999999,2020-02-15
3552,28.029613,2020-07-14
3553,66.75986,2020-06-05
3553,63.852497,2020-12-03
3553,70.20303,2020-05-02
3553,86.64654,2020-11-19
3553,54.49366,2020-09-17
3553,71.473656,2020-09-26
3553,87.8233,2020-02-11
3553,39.615494,2020-10-21
3554,92.15963,2020-01-16
3554,94.05141,2020-07-01
3554,90.34798,2020-04-12
3554,45.89732,2020-11-07
3554,93.69756,2020-04-14
3554,63.331463,2020-04-08
3554,31.124168,2020-04-17
3554,41.838097,2020-05-02
3554,36.687878000000005,2020-03-29
3555,72.232475,2020-03-04
3555,87.49569,2020-01-13
3555,33.394444,2020-05-13
3555,59.89315,2020-11-18
3555,59.527412,2020-08-25
3555,61.83109,2020-09-27
3555,77.12222,2020-06-25
3555,53.390938,2020-01-18
3555,52.802475,2020-05-26
3555,80.174706,2020-04-23
3555,67.95737,2020-03-31
3555,99.177284,2020-02-16
3555,73.56586,2020-10-02
3556,1287.471,2020-09-08
3557,96.368866,2020-05-16
3557,43.954997999999996,2020-01-25
3557,75.57101,2020-04-17
3557,87.96439000000001,2020-04-02
3557,26.382856,2020-07-24
3557,99.0493,2020-07-26
3558,67.40404000000001,2020-02-28
3558,88.4157,2020-12-26
3558,28.140660999999998,2020-04-03
3558,73.24984,2020-02-29
3558,42.759285,2020-03-22
3558,57.55816,2020-06-08
3558,49.223366,2020-10-14
3558,93.04523,2020-02-09
3558,77.520584,2020-11-05
3558,43.49948,2020-07-25
3558,95.80668,2020-05-17
3560,78.92039,2020-08-26
3560,71.71356999999999,2020-08-01
3560,93.46206,2020-08-27
3560,54.198130000000006,2020-08-25
3560,41.059624,2020-06-01
3560,66.54567,2020-10-05
3560,62.183342,2020-06-16
3563,61.163548,2020-08-23
3563,56.518440000000005,2020-07-21
3563,30.670269,2020-09-13
3563,65.28551,2020-12-09
3563,78.51838000000001,2020-03-31
3563,36.190740000000005,2020-03-12
3563,60.770775,2020-05-26
3563,52.39164,2020-11-17
3563,76.561646,2020-01-31
3563,95.967926,2020-08-28
3563,96.758255,2020-09-03
3563,47.876976,2020-08-18
3563,44.868959999999994,2020-07-12
3564,49.480568,2020-05-09
3564,60.942069999999994,2020-03-23
3564,87.25173000000001,2020-07-27
3564,40.646904,2020-05-26
3564,57.880295,2020-12-20
3564,79.08811,2020-09-01
3564,78.188934,2020-12-02
3565,76.24228000000001,2020-01-21
3565,61.227306000000006,2020-09-11
3565,36.339115,2020-05-05
3565,65.89761,2020-02-28
3565,62.570866,2020-03-09
3565,65.99221,2020-09-08
3565,26.927868,2020-02-18
3565,73.638245,2020-07-10
3566,64.172195,2020-09-27
3566,97.95636999999999,2020-12-02
3566,32.634476,2020-12-24
3566,92.34619,2020-09-22
3566,64.74037,2020-01-07
3566,63.402428,2020-04-12
3566,97.275154,2020-07-13
3566,93.77736,2020-10-29
3567,67.70286999999999,2020-08-04
3567,31.546831,2020-09-26
3567,81.47118,2020-05-11
3567,76.28831,2020-01-15
3567,49.401295000000005,2020-02-10
3567,63.736412,2020-03-21
3567,79.59716,2020-10-08
3568,32.786335,2020-06-19
3568,73.50598000000001,2020-03-06
3568,35.28545,2020-12-11
3568,68.0122,2020-03-27
3569,26.596062,2020-03-20
3569,97.97194,2020-03-26
3569,71.57893,2020-06-15
3569,71.59571,2020-01-04
3569,82.68030999999999,2020-07-02
3569,47.386536,2020-06-23
3569,90.38163,2020-06-29
3570,96.17532,2020-08-05
3570,70.44444,2020-07-14
3570,43.376236,2020-12-16
3570,63.466480000000004,2020-03-22
3570,87.944046,2020-02-04
3570,88.746864,2020-07-22
3570,27.872957,2020-04-07
3570,54.73425,2020-03-25
3570,49.825325,2020-01-29
3570,26.364069,2020-01-08
3572,30.56451,2020-07-15
3572,42.374355,2020-11-03
3572,56.881780000000006,2020-06-27
3572,27.857836,2020-05-17
3572,49.41583,2020-10-18
3572,52.622580000000006,2020-03-29
3572,74.46865,2020-01-15
3572,41.058803999999995,2020-08-10
3572,73.41346,2020-09-30
3572,61.753634999999996,2020-06-05
3573,60.739594,2020-10-20
3573,92.67315,2020-11-07
3573,95.105515,2020-05-05
3573,59.902374,2020-12-22
3574,89.35854,2020-09-01
3574,83.788666,2020-05-08
3574,25.363535,2020-08-08
3574,91.62791,2020-10-06
3574,63.94656,2020-03-10
3574,46.459957,2020-10-21
3574,25.327710999999997,2020-12-15
3574,37.13469,2020-09-21
3574,85.46770500000001,2020-12-08
3574,69.99624,2020-10-27
3574,69.23277,2020-09-11
3574,65.23507,2020-10-23
3574,60.213554,2020-03-14
3574,96.59416999999999,2020-12-16
3574,93.1416,2020-10-20
3574,47.390656,2020-03-20
3575,50.82382,2020-04-26
3575,39.18209,2020-11-01
3575,32.84219,2020-05-04
3575,27.289315999999996,2020-08-21
3575,92.70161,2020-10-19
3575,26.064410000000002,2020-07-18
3575,95.18188,2020-08-08
3575,55.643207999999994,2020-04-11
3579,1158.1682,2020-03-25
3580,79.1795,2020-04-12
3580,93.12206,2020-05-07
3580,27.08799,2020-05-13
3580,54.546585,2020-03-22
3580,94.645546,2020-12-01
3580,28.581408000000003,2020-04-29
3580,28.20723,2020-09-16
3580,74.32984,2020-11-18
3580,80.71602,2020-01-25
3581,80.23465999999999,2020-12-09
3581,32.43977,2020-10-14
3581,32.451893,2020-01-29
3581,56.34873,2020-09-29
3581,97.43594,2020-11-02
3581,98.53269,2020-07-04
3581,85.63344599999999,2020-02-22
3582,39.161186,2020-07-16
3582,54.645878,2020-12-04
3582,58.54943000000001,2020-04-28
3582,90.108406,2020-03-02
3582,93.62307,2020-12-21
3583,27.29947,2020-05-02
3583,33.497475,2020-07-25
3583,30.757071999999997,2020-05-14
3583,79.26332,2020-09-14
3583,97.13023000000001,2020-05-16
3583,52.85715,2020-06-02
3583,93.40982,2020-01-21
3583,73.86864,2020-03-04
3583,37.038574,2020-11-20
3583,68.01831999999999,2020-04-01
3583,76.1651,2020-01-21
3584,98.9705,2020-03-14
3584,60.509537,2020-04-07
3584,97.757706,2020-10-24
3584,60.770348,2020-03-21
3584,30.849068,2020-12-15
3584,25.558868,2020-08-05
3584,40.706996999999994,2020-12-04
3585,49.22509,2020-02-18
3585,54.765522,2020-04-03
3585,25.35754,2020-07-17
3585,36.869679999999995,2020-08-18
3586,62.74109,2020-09-05
3586,96.51856,2020-10-01
3586,79.114914,2020-04-18
3586,75.62704000000001,2020-08-29
3586,41.70601,2020-10-18
3586,71.75657,2020-10-30
3586,98.93788,2020-04-11
3586,87.38328,2020-04-03
3586,68.69702,2020-11-24
3588,96.532074,2020-02-07
3588,49.387417,2020-08-03
3588,90.09886,2020-03-16
3588,30.720215000000003,2020-12-06
3588,84.10807,2020-08-01
3590,74.684555,2020-04-22
3590,57.086777000000005,2020-01-09
3590,90.3847,2020-11-12
3590,40.850975,2020-03-17
3590,66.199776,2020-01-10
3590,58.600319999999996,2020-02-13
3590,67.63887,2020-05-10
3590,62.945267,2020-02-20
3590,36.51863,2020-05-05
3590,46.280623999999996,2020-05-30
3590,33.199116,2020-10-26
3592,47.39058,2020-10-30
3593,88.3422,2020-03-25
3593,42.106685999999996,2020-04-28
3593,93.91333,2020-10-13
3593,59.03785,2020-11-23
3593,75.21119,2020-10-06
3593,62.661537,2020-01-06
3593,28.210127000000004,2020-08-24
3593,25.883661,2020-07-04
3594,35.945606,2020-03-04
3594,46.21555,2020-07-07
3594,99.940575,2020-05-05
3594,39.142895,2020-04-20
3594,46.882874,2020-05-08
3594,58.620327,2020-09-17
3594,37.784335999999996,2020-12-09
3595,81.00188399999999,2020-08-13
3595,41.787376,2020-11-01
3595,68.64165,2020-08-06
3595,54.229355000000005,2020-03-06
3596,1793.5292,2020-04-15
3596,1407.129,2020-10-22
3597,66.0738,2020-09-01
3597,54.464645,2020-04-03
3597,66.50871,2020-11-23
3597,64.39363,2020-10-11
3597,65.73753,2020-08-07
3597,35.502502,2020-10-05
3597,52.189716,2020-02-01
3597,75.42263,2020-03-29
3597,63.73984,2020-01-01
3597,36.089577,2020-02-10
3598,44.77494,2020-06-10
3598,74.614685,2020-07-28
3598,46.794290000000004,2020-11-02
3598,76.96814,2020-02-12
3598,78.47667,2020-11-06
3598,65.34391,2020-02-16
3598,38.740623,2020-03-28
3598,59.225464,2020-10-06
3598,28.575726,2020-06-01
3599,62.601794999999996,2020-02-05
3599,43.960102,2020-12-08
3599,57.603455000000004,2020-06-03
3599,99.50287,2020-05-25
3599,86.423004,2020-12-20
3599,38.759388,2020-01-31
3599,51.961796,2020-02-23
3600,97.4433,2020-11-22
3600,42.99127,2020-12-29
3600,73.08214,2020-05-05
3600,29.130312,2020-05-26
3601,1039.9684,2020-05-06
3602,50.39697,2020-02-07
3602,75.120514,2020-08-19
3602,40.222609999999996,2020-01-04
3602,74.114586,2020-01-28
3603,61.864555,2020-03-26
3603,52.00704,2020-12-13
3603,71.1522,2020-04-06
3603,57.236743999999995,2020-02-14
3603,60.411655,2020-03-23
3603,54.269302,2020-10-09
3603,83.35601,2020-10-20
3603,83.75588,2020-11-16
3603,48.899387,2020-06-10
3603,48.654720000000005,2020-01-25
3603,48.781925,2020-04-24
3604,68.51122,2020-07-17
3604,34.37658,2020-09-23
3604,26.011372,2020-06-08
3604,49.988052,2020-03-16
3604,76.212204,2020-06-27
3604,60.636837,2020-01-18
3604,62.614304000000004,2020-07-12
3605,97.88608,2020-06-20
3605,94.88676,2020-03-10
3605,57.66935,2020-06-11
3605,41.60411,2020-03-12
3605,76.182785,2020-12-27
3605,72.5046,2020-04-10
3605,61.579166,2020-08-22
3605,42.852108,2020-04-01
3606,64.51989,2020-09-05
3606,62.12868,2020-11-25
3606,50.032925,2020-08-26
3606,94.38313000000001,2020-09-16
3606,78.43143,2020-04-22
3606,28.565979,2020-01-18
3607,51.977515999999994,2020-10-22
3607,43.09722,2020-11-19
3607,98.78217,2020-05-15
3607,31.382047999999998,2020-08-11
3607,95.242485,2020-07-15
3607,39.34986,2020-04-16
3607,73.94621,2020-12-20
3607,35.694996,2020-09-05
3607,99.08629,2020-06-05
3608,52.369648,2020-08-03
3608,93.51984399999999,2020-10-08
3608,74.021164,2020-10-31
3608,50.219406,2020-11-14
3608,63.587906000000004,2020-12-26
3608,62.42775,2020-03-04
3608,29.706653999999997,2020-06-01
3608,61.82877,2020-11-04
3608,41.90813,2020-12-29
3608,34.489506,2020-06-08
3608,41.394726,2020-02-28
3608,72.446625,2020-01-25
3608,84.412865,2020-08-10
3609,36.359806,2020-08-29
3609,25.296474,2020-01-19
3609,60.427036,2020-07-21
3609,88.618095,2020-02-08
3609,66.14960500000001,2020-07-02
3609,51.837165999999996,2020-07-25
3609,58.305176,2020-10-30
3609,46.851395000000004,2020-01-06
3609,26.153345,2020-12-07
3609,73.17865,2020-04-20
3612,71.32670999999999,2020-09-20
3612,63.894043,2020-03-13
3612,88.09823,2020-09-29
3612,60.396942,2020-11-15
3612,66.83346,2020-05-20
3612,81.48991,2020-04-09
3612,34.160408000000004,2020-02-21
3612,94.47532,2020-02-05
3614,34.243675,2020-11-18
3614,99.13195999999999,2020-06-05
3614,52.111313,2020-07-31
3615,89.10197,2020-03-10
3615,51.756240000000005,2020-04-13
3615,29.818125,2020-08-31
3615,59.97814,2020-08-03
3615,33.51735,2020-12-10
3615,36.14608,2020-07-09
3615,81.18466,2020-11-25
3615,45.269676000000004,2020-11-01
3616,92.85559,2020-05-28
3616,39.384205,2020-09-21
3616,41.561436,2020-10-31
3616,54.83506,2020-10-26
3616,87.0484,2020-06-17
3616,84.182846,2020-03-28
3616,50.43165,2020-12-18
3618,1366.3310000000001,2020-11-16
3619,91.36278,2020-09-13
3619,85.94598,2020-02-24
3619,28.088358000000003,2020-01-16
3619,44.878586,2020-05-21
3619,89.253174,2020-04-07
3619,38.262085,2020-08-13
3619,57.25205,2020-01-27
3619,32.043602,2020-05-06
3620,43.006966,2020-12-09
3620,48.163803,2020-05-23
3620,91.93441999999999,2020-06-15
3620,64.810425,2020-07-15
3621,39.34868,2020-06-18
3621,34.12792,2020-02-28
3621,42.034954,2020-08-05
3621,61.177376,2020-11-12
3621,38.472023,2020-03-07
3621,93.37812,2020-11-29
3621,56.42698299999999,2020-08-03
3621,88.06139,2020-12-25
3621,80.59815,2020-11-27
3621,65.455605,2020-03-21
3621,81.02112,2020-03-26
3621,31.373343,2020-12-04
3622,61.81783000000001,2020-02-02
3622,29.652390000000004,2020-08-10
3622,71.11992,2020-10-05
3622,64.99495,2020-03-16
3622,75.90044,2020-04-15
3622,57.064372999999996,2020-03-25
3622,89.92414000000001,2020-01-22
3622,34.575016,2020-11-29
3622,82.88279,2020-04-26
3622,26.049383,2020-11-10
3622,99.85721600000001,2020-10-08
3623,93.19584,2020-03-05
3623,98.53781,2020-06-04
3623,34.295204,2020-10-05
3623,90.2502,2020-10-14
3623,96.04169499999999,2020-04-17
3623,61.46029300000001,2020-05-20
3624,53.83631,2020-11-04
3624,65.83267,2020-06-14
3624,93.89294,2020-05-13
3624,41.38413,2020-05-10
3624,80.89426999999999,2020-03-31
3624,82.65137,2020-05-24
3624,93.25479,2020-12-04
3625,62.210643999999995,2020-10-01
3625,67.57535,2020-03-23
3625,31.716894,2020-12-10
3625,93.81869,2020-07-06
3625,45.859028,2020-09-24
3625,49.387302000000005,2020-11-15
3627,1099.5521,2020-06-12
3628,33.703777,2020-08-27
3628,52.067383,2020-04-16
3628,65.650696,2020-04-21
3628,89.95196999999999,2020-06-06
3628,50.056168,2020-03-31
3628,39.774159999999995,2020-10-12
3629,42.752403,2020-10-21
3629,47.15982,2020-06-05
3629,80.45593000000001,2020-12-23
3629,36.784527000000004,2020-11-13
3629,54.312495999999996,2020-02-11
3629,47.02407,2020-08-10
3630,30.460623,2020-05-23
3630,50.29254,2020-06-20
3630,83.645905,2020-11-22
3630,82.42343000000001,2020-10-27
3630,44.104440000000004,2020-07-05
3630,81.37619000000001,2020-01-22
3631,81.59121,2020-06-30
3631,88.74467,2020-05-14
3631,71.72584499999999,2020-11-30
3631,61.43026,2020-04-28
3631,83.46349000000001,2020-08-12
3631,71.02091,2020-11-05
3633,96.59775,2020-01-03
3633,41.203053000000004,2020-06-28
3633,46.676196999999995,2020-07-12
3633,62.010436999999996,2020-12-23
3633,52.283108,2020-10-28
3633,37.22732,2020-12-14
3633,32.926823,2020-12-18
3633,47.315845,2020-04-23
3633,81.95885,2020-04-30
3633,34.13978,2020-03-14
3633,99.90044,2020-07-21
3633,66.44438000000001,2020-06-08
3634,37.881565,2020-07-31
3634,94.48254,2020-05-29
3634,67.64423000000001,2020-09-20
3634,60.184245999999995,2020-03-05
3634,59.627632,2020-12-22
3634,87.35094000000001,2020-01-11
3634,33.791053999999995,2020-07-01
3635,98.37892,2020-12-19
3635,78.2308,2020-06-02
3635,42.550846,2020-03-18
3635,43.10904,2020-11-26
3635,86.50254,2020-09-06
3635,54.56223000000001,2020-04-07
3635,47.48333,2020-10-18
3635,31.993354999999998,2020-12-12
3635,92.79151,2020-08-14
3635,44.79273,2020-11-14
3635,27.295786,2020-07-03
3635,58.105614,2020-07-07
3636,75.90083,2020-10-07
3636,98.84394,2020-11-29
3636,37.355515000000004,2020-03-31
3636,61.605766,2020-04-16
3636,99.52688,2020-04-15
3636,51.141290000000005,2020-01-19
3636,81.30597,2020-10-26
3636,85.72269,2020-04-08
3636,62.597556999999995,2020-05-22
3636,36.590920000000004,2020-05-31
3636,88.55115,2020-10-02
3636,79.52767,2020-01-30
3637,57.02775,2020-08-17
3637,34.74487,2020-05-13
3637,87.180626,2020-05-31
3637,71.92638000000001,2020-01-03
3637,77.181786,2020-09-11
3637,67.56611,2020-05-28
3637,75.56811,2020-06-08
3637,54.813225,2020-02-19
3638,26.856968,2020-09-23
3638,79.253716,2020-01-04
3638,57.461459999999995,2020-05-31
3638,75.90751,2020-05-15
3638,45.887726,2020-08-25
3638,73.216225,2020-10-23
3638,51.773790000000005,2020-04-11
3638,69.382385,2020-04-10
3638,43.547756,2020-02-12
3638,82.04608,2020-06-04
3639,69.846664,2020-02-09
3639,26.769515999999996,2020-04-29
3639,35.955,2020-10-29
3639,31.746890999999998,2020-12-24
3640,74.98066,2020-07-20
3640,87.74760400000001,2020-02-07
3640,60.212844999999994,2020-03-20
3640,68.73966999999999,2020-09-29
3640,58.882027,2020-09-01
3640,87.700096,2020-10-12
3640,35.71475,2020-08-10
3641,54.41668000000001,2020-07-15
3641,76.599785,2020-04-27
3641,63.434757,2020-10-20
3641,46.270184,2020-01-21
3641,87.24623000000001,2020-01-24
3642,68.07422,2020-10-04
3642,32.542137,2020-06-19
3642,98.6971,2020-04-09
3642,70.00954,2020-03-21
3642,42.709633000000004,2020-11-14
3642,30.102749,2020-02-22
3642,33.069553000000006,2020-12-19
3642,88.4451,2020-03-13
3644,1295.9731,2020-05-16
3645,33.420586,2020-08-08
3645,50.903164000000004,2020-07-06
3645,89.84683000000001,2020-04-10
3645,81.292404,2020-04-29
3645,72.50213000000001,2020-04-01
3645,89.270935,2020-09-26
3645,28.497276,2020-04-27
3645,88.26590999999999,2020-06-27
3647,26.311653000000003,2020-11-06
3647,51.15025,2020-02-20
3647,99.718575,2020-09-30
3647,57.091083999999995,2020-05-24
3647,31.476736,2020-02-22
3647,40.216244,2020-11-29
3647,95.208176,2020-05-31
3647,62.77601,2020-07-08
3647,45.095333000000004,2020-12-24
3648,27.198109000000002,2020-03-31
3648,96.14560999999999,2020-03-10
3648,76.39399999999999,2020-05-15
3648,74.527466,2020-01-14
3648,91.50431999999999,2020-04-14
3648,98.65648,2020-06-25
3648,97.79600500000001,2020-07-05
3649,64.41709,2020-03-10
3649,62.48008000000001,2020-02-24
3649,72.97466,2020-02-12
3649,45.75442,2020-10-15
3649,98.25211999999999,2020-08-20
3649,36.703312,2020-10-02
3649,74.03871,2020-05-14
3649,97.04406999999999,2020-06-17
3649,57.337814,2020-01-14
3650,34.16637,2020-08-19
3650,41.16407,2020-02-05
3650,77.31546999999999,2020-06-09
3650,73.89376,2020-02-17
3650,49.406185,2020-01-31
3651,87.49286,2020-03-07
3651,57.972446,2020-07-15
3651,58.966609999999996,2020-02-23
3651,86.35488000000001,2020-02-21
3651,61.222324,2020-10-20
3651,95.10457,2020-05-29
3651,62.830902,2020-06-23
3651,62.198704000000006,2020-11-23
3651,44.942894,2020-05-15
3653,30.157992999999998,2020-09-29
3653,68.50993000000001,2020-05-05
3653,45.179462,2020-07-12
3653,94.93735500000001,2020-05-06
3653,80.58505,2020-05-04
3653,87.1901,2020-01-06
3653,86.92383000000001,2020-10-25
3654,60.24403,2020-03-08
3654,37.914936,2020-12-13
3654,98.220085,2020-11-17
3654,37.237595,2020-06-06
3654,37.57045,2020-09-08
3654,64.787384,2020-01-02
3654,43.27147,2020-04-26
3655,55.597519999999996,2020-09-23
3655,27.719034000000004,2020-12-04
3655,86.25695,2020-04-30
3655,94.000755,2020-01-26
3655,91.03313,2020-05-27
3655,69.752045,2020-01-02
3656,77.19230999999999,2020-09-13
3656,56.543457,2020-09-15
3656,38.73658,2020-09-10
3656,49.5279,2020-01-07
3656,68.4679,2020-03-13
3656,62.311080000000004,2020-07-09
3656,48.161194,2020-04-28
3657,36.121596999999994,2020-06-17
3657,39.99105,2020-03-29
3657,33.929066,2020-03-13
3657,90.254166,2020-06-02
3657,37.956856,2020-08-19
3657,63.623768000000005,2020-03-21
3658,76.975266,2020-12-14
3658,60.588436,2020-03-10
3658,39.378803000000005,2020-09-02
3658,94.20878,2020-01-01
3658,55.934307,2020-10-18
3658,50.04942,2020-12-08
3658,29.447992,2020-02-28
3658,78.41134,2020-04-20
3659,26.111288000000002,2020-09-05
3659,27.916126000000002,2020-12-10
3659,29.622528000000003,2020-02-12
3659,27.278458,2020-12-16
3660,2896.1047,2020-01-16
3661,30.309254,2020-12-21
3661,26.626821999999997,2020-04-09
